v1
v0.8.2
---------------------SYSTEM INFO---------------------
os,cpu,gpu,ram,kernel,driver,cpuscheduler
Steam Runtime 3 (sniper),Intel Core i5-10600K CPU @ 4.10GHz,AMD Radeon RX 9070 XT (RADV GFX1201),32148228,7.0.1-cachyos,,performance
--------------------FRAME METRICS--------------------
fps,frametime,cpu_load,cpu_power,gpu_load,cpu_temp,gpu_temp,gpu_core_clock,gpu_mem_clock,gpu_vram_used,gpu_power,ram_used,swap_used,process_rss,cpu_mhz,elapsed
99.9482,10.0052,20.7012,0,0,68,0,1200,0,0,0,12.3935,1.49715,0,4500,2353958762
99.9708,10.0029,20.7012,0,0,68,0,1200,0,0,0,12.3935,1.49715,0,4500,2363962307
100.403,9.95989,20.7012,0,0,68,0,1200,0,0,0,12.3935,1.49715,0,4500,2373922395
99.6038,10.0398,20.7012,0,0,68,0,1200,0,0,0,12.3935,1.49715,0,4500,2383963380
100.447,9.95551,20.7012,0,0,68,0,1200,0,0,0,12.3935,1.49715,0,4500,2393919283
99.6246,10.0377,20.7012,0,0,68,0,1200,0,0,0,12.3935,1.49715,0,4500,2403958481
100.42,9.95819,20.7012,0,0,68,0,1200,0,0,0,12.3935,1.49715,0,4500,2413916680
99.6955,10.0305,20.7012,0,0,68,0,1200,0,0,0,12.3935,1.49715,0,4500,2423948423
99.9487,10.0051,20.7012,0,0,68,0,1200,0,0,0,12.3935,1.49715,0,4500,2433953904
100.124,9.98762,20.7012,0,0,68,0,1200,0,0,0,12.3935,1.49715,0,4500,2443941967
99.8707,10.0129,20.7012,0,0,68,0,1200,0,0,0,12.3935,1.49715,0,4500,2453955656
99.9028,10.0097,20.7012,0,0,68,0,1200,0,0,0,12.3935,1.49715,0,4500,2463966510
100.308,9.96931,20.7012,0,0,68,0,1200,0,0,0,12.3935,1.49715,0,4500,2473935861
99.7511,10.025,20.7012,0,0,68,0,1200,0,0,0,12.3935,1.49715,0,4500,2483962097
100.374,9.96276,20.7012,0,0,68,0,1200,0,0,0,12.3935,1.49715,0,4500,2493924687
99.5734,10.0428,20.7012,0,0,68,0,1200,0,0,0,12.3935,1.49715,0,4500,2503970587
